Year,SiteName,TripNo,MonthYear,Date,SiteGrid,FID,Species,Family,AvgOfCover,AvgOfFL,AvgOfSeed,deadOrAlive
2012,Main Camp,129,Sep.12,2012-09-01,MC2,8,Triodia basedowii (alive),Triodia,19.16666667,0,0,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC2,8,Triodia basedowii (dead),Triodia,5,0,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC2,8,Eriachne aristidea,Eriachne,1,0,2,
2013,Main Camp,131,Apr.13,2013-04-01,MC2,8,Euphorbia drummondii,Euphorbia,1,3,1,
2013,Main Camp,131,Apr.13,2013-04-01,MC2,8,Grevillea stenobotrya,Grevillea,10,0,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC2,8,Sida fibulifera,Sida,1,0,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC2,8,Trianthema pilosa,Trianthema,1,2,1,
2013,Main Camp,131,Apr.13,2013-04-01,MC2,8,Triodia basedowii (alive),Triodia,27.5,0,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC2,8,Triodia basedowii (dead),Triodia,5,0,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC2,8,Yakirra australiensis,Yakirra,1,0,2,
2013,Main Camp,133,Sep.13,2013-09-01,MC2,8,Calandrinia balonensis,Calandrinia,3.666666667,0,0,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC2,8,Grevillea stenobotrya,Grevillea,12,0,0,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC2,8,Triodia basedowii (alive),Triodia,21.66666667,0,0,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC2,8,Triodia basedowii (dead),Triodia,5,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC2,8,Calandrinia balonensis,Calandrinia,1,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC2,8,Grevillea stenobotrya,Grevillea,12.5,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC2,8,Sida fibulifera,Sida,1,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC2,8,Triodia basedowii (alive),Triodia,25,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC2,8,Triodia basedowii (dead),Triodia,5.25,0,0,Alive
2014,Main Camp,135,Feb.14,2014-02-01,MC2,8,Grevillea stenobotrya,Grevillea,11.25,0,0,Alive
2014,Main Camp,135,Feb.14,2014-02-01,MC2,8,Triodia basedowii (alive),Triodia,24.16666667,0,0,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2F,#N/A,Aristida contorta,Aristida,5,0,1.333333333,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2F,#N/A,Eragrostis dielsii,Eragrostis,5,0,0,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2F,#N/A,Eremophila macdonnellii,Eremophila,10,3,1,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2F,#N/A,Eremophila obovata,Eremophila,1,0,0,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2F,#N/A,Eriachne aristidea,Eriachne,1,0,0,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2F,#N/A,narrow-leaf Sida,narrow-leaf,1,0,0,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2F,#N/A,Pterocaulon sphacelatum,Pterocaulon,5,1,4,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2F,#N/A,Sclerolaena cornishiana,Sclerolaena,3,0,4,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2F,#N/A,Tribulus cistoides,Tribulus,5,0,3.5,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2F,#N/A,Triodia basedowii (alive),Triodia,10,0,0,Alive
2009,Main Camp,120,Dec.09,2009-12-01,MC2G,#N/A,Acacia georginae,Acacia,,0,0,Alive
2009,Main Camp,120,Dec.09,2009-12-01,MC2G,#N/A,Aristida contorta,Aristida,1,0,0,Alive
2009,Main Camp,120,Dec.09,2009-12-01,MC2G,#N/A,Salt bush,Salt,1,0,0,Alive
2009,Main Camp,120,Dec.09,2009-12-01,MC2G,#N/A,Sclerolaena bicornis,Sclerolaena,3,0,0,Alive
2009,Main Camp,120,Dec.09,2009-12-01,MC2G,#N/A,Sida fibulifera,Sida,1,0,0,Alive
2009,Main Camp,120,Dec.09,2009-12-01,MC2G,#N/A,Triodia basedowii (alive),Triodia,1,0,0,Alive
2009,Main Camp,120,Dec.09,2009-12-01,MC2G,#N/A,Yakirra australiensis,Yakirra,1,0,0,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,Acacia cambagei,Acacia,35,0,0,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,Aristida contorta,Aristida,1,0,2,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,Atriplex nummularia,Atriplex,1,0,0,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,Calandrinia balonensis,Calandrinia,1,2,0,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,Eragrostis dielsii,Eragrostis,1,0,1,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,Eremophila macdonnellii,Eremophila,1,0,0,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,Eremophila willsii,Eremophila,1,0,1,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,Marsilea drummondii,Marsilea,1,0,2,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,narrow-leaf Sida,narrow-leaf,1,1,0,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,Pluchea tetranhera,Pluchea,3,3,2,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,Pterocaulon sphacelatum,Pterocaulon,10,4,1,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,Sclerolaena cornishiana,Sclerolaena,1,0,4,Alive
2011,Main Camp,126,Sep.11,2011-09-01,MC2G,#N/A,Tribulus cistoides,Tribulus,3,0.5,2.5,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC3,7,Calandrinia balonensis,Calandrinia,1,0.5,0.5,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC3,7,Erogrostis spp,Erogrostis,1,0,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC3,7,Grevillea stenobotrya,Grevillea,1,0,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC3,7,Paractaenum refractum,Paractaenum,1,0,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC3,7,Scaveola parviflora,Scaveola,1,0.5,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC3,7,Sida fibulifera,Sida,35,0,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC3,7,Triodia basedowii,Triodia,21,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC3,7,Calandrinia balonensis,Calandrinia,1,0,0.666666667,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC3,7,Erogrostis spp,Erogrostis,1,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC3,7,Grevillea stenobotrya,Grevillea,3,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC3,7,Scaveola parviflora,Scaveola,1,0.5,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC3,7,Sida fibulifera,Sida,35,1,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC3,7,Triodia basedowii,Triodia,21.66666667,0,0,Alive
1994,Main Camp,21,Mar.94,1994-03-01,MC3,7,Aristida contorta,Aristida,1,0,0.5,Alive
1994,Main Camp,21,Mar.94,1994-03-01,MC3,7,Calandrinia balonensis,Calandrinia,1,0.666666667,1,Alive
1994,Main Camp,21,Mar.94,1994-03-01,MC3,7,Eremophila longifolia,Eremophila,1,0,0,Alive
1994,Main Camp,21,Mar.94,1994-03-01,MC3,7,Eriachne aristidea,Eriachne,1,0,0,Alive
1994,Main Camp,21,Mar.94,1994-03-01,MC3,7,Grevillea stenobotrya,Grevillea,2.25,0,0,Alive
1994,Main Camp,21,Mar.94,1994-03-01,MC3,7,Scaveola parviflora,Scaveola,2.25,0,0,Alive
1994,Main Camp,21,Mar.94,1994-03-01,MC3,7,Sida fibulifera,Sida,2,0,0,Alive
1994,Main Camp,21,Mar.94,1994-03-01,MC3,7,Tephrosea rosea,Tephrosea,1,0,0,Alive
1994,Main Camp,21,Mar.94,1994-03-01,MC3,7,Triodia basedowii,Triodia,18.5,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC3,7,Aristida contorta,Aristida,1,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC3,7,Calandrinia balonensis,Calandrinia,1,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC3,7,Grevillea stenobotrya,Grevillea,2,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC3,7,Scaveola parviflora,Scaveola,2.333333333,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC3,7,Tephrosea rosea,Tephrosea,1,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC3,7,Triodia basedowii,Triodia,16.66666667,0,0.166666667,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC3,7,Aristida contorta,Aristida,2.333333333,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC3,7,Eriachne aristidea,Eriachne,1,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC3,7,Grevillea stenobotrya,Grevillea,2.333333333,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC3,7,Scaveola parviflora,Scaveola,3.666666667,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC3,7,Sida fibulifera,Sida,5,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC3,7,Tephrosea rosea,Tephrosea,1,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC3,7,Triodia basedowii,Triodia,23.33333333,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Acacia 1,Acacia,1,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Aristida contorta,Aristida,2.75,0.75,1,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Calandrinia balonensis,Calandrinia,1.333333333,1.333333333,2.666666667,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Eriachne aristidea,Eriachne,1,1,4,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Euphorbia drummondii,Euphorbia,1,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Frankenia gracilis,Frankenia,1,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Grevillea stenobotrya,Grevillea,3.75,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Portulaca intraterranea,Portulaca,1,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Scaveola parviflora,Scaveola,2.25,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Sida fibulifera,Sida,3,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Tephrosea rosea,Tephrosea,1,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Trachymene glaucifolia,Trachymene,1,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Trianthema pilosa,Trianthema,2,3,1,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Triodia basedowii,Triodia,19.16666667,0,0.166666667,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Yakirra australiensis,Yakirra,1,1,0.5,Alive
1995,Main Camp,28,May.95,1995-05-01,MC3,7,Zygochloa paradoxa,Zygochloa,2,2,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Acacia 1,Acacia,3,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Aristida contorta,Aristida,1,0,2,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Blennodia canescens,Blennodia,1,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Calandrinia balonensis,Calandrinia,1,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Enneapogon polyphyllus,Enneapogon,1,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Eremophila spp,Eremophila,1,0,1,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Eriachne aristidea,Eriachne,1,0,4,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Euphorbia drummondii,Euphorbia,1,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Goodenia cycloptera,Goodenia,1,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Grevillea stenobotrya,Grevillea,5,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Paractaenum refractum,Paractaenum,1,2,1,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Portulaca intraterranea,Portulaca,1,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Scaveola parviflora,Scaveola,2.333333333,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Sida fibulifera,Sida,3,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Trachymene glaucifolia,Trachymene,1,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Trianthema pilosa,Trianthema,1,2,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC3,7,Triodia basedowii,Triodia,30,0,2,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC3,7,Aristida contorta,Aristida,1.8,0,0.6,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC3,7,Blennodia canescens,Blennodia,1,0,0.666666667,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC3,7,Calandrinia balonensis,Calandrinia,1,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC3,7,Eriachne aristidea,Eriachne,1,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC3,7,Grevillea stenobotrya,Grevillea,3.25,0,0.25,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC3,7,Oldenlandia pterospora,Oldenlandia,1,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC3,7,Portulaca spp,Portulaca,2,3,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC3,7,Scaveola parviflora,Scaveola,2.5,0.5,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC3,7,Sida fibulifera,Sida,3,0.5,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC3,7,Trianthema pilosa,Trianthema,2,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC3,7,Triodia basedowii,Triodia,17.5,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC3,7,Yakirra australiensis,Yakirra,1,0,0,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC3,7,Aristida contorta,Aristida,6,0,0,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC3,7,Grevillea stenobotrya,Grevillea,10,0,0,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC3,7,Scavea parvifolia,Scavea,10,0,0,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC3,7,Sida fibulifera,Sida,5,0,0,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC3,7,Triodia basedowii,Triodia,24.16666667,0,0,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Aristida contorta,Aristida,1,,1,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Calandrinia balonensis,Calandrinia,1.8,2.25,,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Crotalaria eremaea,Crotalaria,1,,,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Eremophila C,Eremophila,1,2,3,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Euphorbia drummondii,Euphorbia,5,3,1,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Goodenia cycloptera,Goodenia,1,1,,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Grevillea stenobotrya,Grevillea,5,,,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Lepidium rotundum,Lepidium,1,,3,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Ptilotus polystachyus,Ptilotus,1.8,1.5,1.5,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Scaveola spp,Scaveola,4,,,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Sida fibulifera,Sida,3,2,2,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Trachymene glaucifolia,Trachymene,3.4,2,2,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Trianthema pilosa,Trianthema,1,,,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC3,7,Triodia basedowii,Triodia,20.83333333,,1.5,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC3,7,Aristida contorta,Aristida,2.333333333,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC3,7,Calandrinia balonensis,Calandrinia,1.2,0.6,1.2,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC3,7,Crotalaria eremaea,Crotalaria,1,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC3,7,Goodenia cycloptera,Goodenia,1,0,1.5,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC3,7,Haloragis gossei,Haloragis,2,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC3,7,Ptilotus polystachyus,Ptilotus,1,0,0.75,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC3,7,Scaveola parviflora,Scaveola,5.75,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC3,7,Sida fibulifera,Sida,1,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC3,7,Trachymene glaucifolia,Trachymene,1.166666667,0,2.5,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC3,7,Trichodesma zeylanicum,Trichodesma,1,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC3,7,Triodia basedowii,Triodia,21.83333333,0,0,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC3,7,Aristida contorta,Aristida,3.666666667,0,1,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC3,7,Goodenia cycloptera,Goodenia,1,0,1,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC3,7,Grevillea stenobotrya,Grevillea,10,0,0,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC3,7,Scaveola depauperata,Scaveola,7.5,0,0,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC3,7,Sida fibulifera,Sida,10,0,0,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC3,7,Trianthema pilosa,Trianthema,5,0,2,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC3,7,Triodia basedowii,Triodia,29.16666667,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC3,7,Aristida contorta,Aristida,2.6,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC3,7,Grevillea stenobotrya,Grevillea,10,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC3,7,Portulaca intraterranea,Portulaca,5,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC3,7,Scaveola depauperata,Scaveola,5,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC3,7,Sida fibulifera,Sida,10,1,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC3,7,Triodia basedowii,Triodia,29.16666667,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC3,7,Aristida contorta,Aristida,3.2,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC3,7,Euphorbia drummondii,Euphorbia,2,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC3,7,Grevillea stenobotrya,Grevillea,5.25,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC3,7,Scaveola depauperata,Scaveola,2,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC3,7,Sida fibulifera,Sida,2,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC3,7,Triodia basedowii,Triodia,27.16666667,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC3,7,Grevillea stenobotrya,Grevillea,5.333333333,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC3,7,Scaveola depauperata,Scaveola,1,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC3,7,Sida spp,Sida,2,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC3,7,Triodia basedowii,Triodia,29.5,0,0,Alive
1999,Main Camp,57,May.99,1999-05-01,MC3,7,Acacia ligulata,Acacia,5,0,,Alive
1999,Main Camp,57,May.99,1999-05-01,MC3,7,Calandrinia balonensis,Calandrinia,1,0,0,Alive
1999,Main Camp,57,May.99,1999-05-01,MC3,7,Grevillea stenobotrya,Grevillea,7,0,0,Alive
1999,Main Camp,57,May.99,1999-05-01,MC3,7,Scaveola depauperata,Scaveola,1,0,0,Alive
1999,Main Camp,57,May.99,1999-05-01,MC3,7,Sida fibulifera,Sida,5,0,0,Alive
1999,Main Camp,57,May.99,1999-05-01,MC3,7,Triodia basedowii,Triodia,32.5,0,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC3,7,Acacia ligulata,Acacia,2,0,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC3,7,Calandrinia balonensis,Calandrinia,1.25,1,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC3,7,Dodonaea viscosa,Dodonaea,2,0,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC3,7,Goodenia cycloptera,Goodenia,1,0,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC3,7,Grevillea stenobotrya,Grevillea,6,0,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC3,7,Scaveola depauperata,Scaveola,2,0,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC3,7,Sida fibulifera,Sida,2,0,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC3,7,Triodia basedowii,Triodia,27.5,0,0,Alive
1999,Main Camp,62,Dec.99,1999-12-01,MC3,7,Acacia ligulata,Acacia,1,0,0,Alive
1999,Main Camp,62,Dec.99,1999-12-01,MC3,7,Calandrinia balonensis,Calandrinia,2.4,1.6,0.2,Alive
1999,Main Camp,62,Dec.99,1999-12-01,MC3,7,Eriachne aristidea,Eriachne,1,0,0,Alive
1999,Main Camp,62,Dec.99,1999-12-01,MC3,7,Euphorbia tannensis,Euphorbia,2,4,1.5,Alive
1999,Main Camp,62,Dec.99,1999-12-01,MC3,7,Grevillea stenobotrya,Grevillea,6,0,0,Alive
1999,Main Camp,62,Dec.99,1999-12-01,MC3,7,Sida fibulifera,Sida,2,1,0,Alive
1999,Main Camp,62,Dec.99,1999-12-01,MC3,7,Triodia basedowii,Triodia,29.16666667,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Aristida contorta,Aristida,2.5,0,1.666666667,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Calandrinia balonensis,Calandrinia,2.333333333,3.666666667,1.5,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Dodonaea viscosa,Dodonaea,2,0,2,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Eriachne aristidea,Eriachne,1.5,1,1.5,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Euphorbia drummondii,Euphorbia,1,4,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Grevillea stenobotrya,Grevillea,7.5,1.5,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Lechenaultia divaricata,Lechenaultia,2,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Oldenlandia pterospora,Oldenlandia,1.5,0,2,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Paractaenum refractum,Paractaenum,5,0,1,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Ptilotus polystachyus,Ptilotus,1,4,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Scaveola depauperata,Scaveola,5,4,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Sida fibulifera,Sida,1,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Trachymene glaucifolia,Trachymene,3.4,3,0.8,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Trianthema pilosa,Trianthema,3.5,3.5,1.5,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Triodia basedowii,Triodia,28.83333333,0.666666667,2.666666667,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC3,7,Yakirra australiensis,Yakirra,2,0,1.25,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Acacia ligulata,Acacia,17.5,1.5,1,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Aristida contorta,Aristida,11.25806452,0,0.258064516,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Calandrinia balonensis,Calandrinia,1,2,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Crotalaria cunninghamii,Crotalaria,5,2,2,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Crotalaria eremaea,Crotalaria,5,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Eragrostis eriopoda,Eragrostis,2.555555556,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Eriachne aristidea,Eriachne,5.846153846,0,0.076923077,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Euphorbia drummondii,Euphorbia,8.75,1.5,2.625,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Euphorbia tannensis,Euphorbia,2.428571429,0.428571429,0.285714286,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Goodenia cycloptera,Goodenia,5,1.666666667,0.333333333,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Grevillea stenobotrya,Grevillea,13.05555556,0.444444444,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Lechenaultia divaricata,Lechenaultia,10,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Oldenlandia pterospora,Oldenlandia,2,0,2.5,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Ptilotus polystachyus,Ptilotus,4,3.333333333,2,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Scaveola depauperata,Scaveola,7.571428571,2.142857143,0.857142857,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Sida fibulifera,Sida,7,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Triodia basedowii,Triodia,37.41666667,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC3,7,Yakirra australiensis,Yakirra,6.666666667,0,0,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC3,7,Aristida contorta,Aristida,5,0,3,Alive
